id,name,age,city,income
824,Terri,27,Akron,93340
825,TJ,74,Cincinnati,31287
826,Ryan,57,Cincinnati,51023
827,Sarah,29,Toledo,72652
828,Morticia,91,Columbus,121866
829,Desdemona,43,Toledo,67140
830,Nathan,61,Youngstown,56809
831,Lin,36,Dayton,119915
832,TJ,47,Columbus,96471
833,Bill,60,Cincinnati,118618
834,Sarah,92,Cincinnati,49751
835,Vivian,82,Cincinnati,50823
836,Helena,89,Youngstown,65149
837,Admira,61,Cincinnati,32362
838,Admira,41,Youngstown,102497
839,Leia,54,Dayton,77137
840,Bill,16,Dayton,70851
841,Sarah,65,Cleveland,93538
842,Tim,63,Akron,40662
843,Desdemona,45,Toledo,36447
844,Terry,71,Youngstown,115061
845,Beetlejuice,59,Columbus,74236
846,Karli,36,Toledo,51643
847,Galahad,31,Columbus,51017
848,Tim,17,Toledo,89386
849,Peter,68,Dayton,106605
850,Peter,46,Cleveland,71676
851,Desdemona,76,Columbus,81092
852,Helena,63,Dayton,88531
853,Karli,84,Cleveland,48751
854,Matthew,17,Columbus,36058
855,Matthew,70,Youngstown,36857
856,TJ,66,Toledo,113775
857,Brianna,55,Cleveland,52414
858,Paige,39,Akron,77735
859,Bill,53,Cincinnati,74920
860,Galahad,64,Cincinnati,108589
861,Tim,90,Cleveland,32768
862,Lin,22,Columbus,100068
863,William,31,Toledo,102253
864,Terri,32,Columbus,63858
865,Leia,90,Toledo,38587
866,Peter,35,Dayton,37656
867,Admira,71,Dayton,98727
868,Tim,56,Akron,116208
869,Admira,22,Cincinnati,47004
870,Helena,46,Akron,56027
871,Bill,29,Toledo,71208
872,Eric,21,Columbus,71876
873,Atticus,52,Toledo,54399
874,Matthew,44,Cleveland,62327
875,Galahad,82,Akron,88872
876,Nathan,35,Columbus,50696
877,Peter,52,Dayton,32447
878,Eric,23,Youngstown,110539
879,Chris,90,Dayton,78938
880,Becky,17,Cincinnati,99580
881,Morticia,17,Youngstown,45190
882,Desdemona,38,Cleveland,76092
883,Steve,57,Youngstown,95745
884,Admira,88,Youngstown,41333
885,Ishmael,43,Toledo,111339
886,Terri,58,Dayton,40738
887,Brianna,52,Columbus,93618
888,Morticia,35,Toledo,59862
889,Matthew,57,Dayton,110722
890,Galahad,79,Akron,49308
891,Paige,22,Cincinnati,70281
892,Leia,90,Columbus,63075
893,Chris,19,Columbus,55482
894,Karli,59,Youngstown,96583
895,Steve,49,Toledo,42038
896,Jen,79,Cleveland,35653
897,Sarah,39,Dayton,73661
898,Tim,45,Youngstown,50842
899,Julianna,58,Youngstown,41191
900,Leia,53,Toledo,58976
901,Helena,17,Akron,93523
902,William,43,Cleveland,82070
903,Morticia,80,Cleveland,45474
904,Julianna,82,Toledo,82913
905,Eric,91,Dayton,112707
906,Paige,32,Youngstown,69952
907,Sarah,72,Akron,77031
908,Leia,81,Cleveland,75875
909,Brianna,32,Youngstown,40194
910,Steve,25,Cincinnati,120187
911,Chris,24,Cincinnati,84652
912,Terry,88,Dayton,103967
913,Julianna,50,Youngstown,93757
914,Terry,49,Dayton,103793
915,Steve,64,Akron,100322
916,Will,40,Cincinnati,36059
917,Chris,89,Toledo,50576
918,Lin,51,Cincinnati,59986
919,TJ,45,Toledo,98912
920,Ryan,24,Columbus,70601
921,Becky,59,Cleveland,43006
922,Steve,88,Toledo,67137
923,Matthew,72,Cincinnati,113984
924,Desdemona,44,Dayton,108798
925,Leia,46,Dayton,41775
926,Morticia,88,Cincinnati,81914
927,William,18,Cleveland,88957
928,Steve,83,Cleveland,78225
929,Will,33,Cincinnati,58477
930,William,77,Dayton,108693
931,Jen,50,Toledo,102988
932,William,58,Youngstown,113653
933,Aaliyah,77,Toledo,39062
934,Nathan,22,Columbus,59596
935,Will,62,Columbus,32737
936,Tim,35,Columbus,106422
937,Hector,50,Akron,91027
938,Atticus,86,Dayton,76765
939,Admira,48,Youngstown,30163
940,Peter,51,Akron,88910
941,Admira,17,Youngstown,105765
942,Galahad,67,Cincinnati,77375
943,Jeff,17,Cleveland,114090
944,Ryan,19,Dayton,82980
945,Jeff,47,Akron,85680
946,Terri,46,Dayton,109863
947,Sarah,77,Columbus,101983
948,Chris,36,Youngstown,52234
949,Brianna,52,Cleveland,70440
950,Will,44,Columbus,77609
951,Morticia,88,Cincinnati,121612
952,Admira,92,Akron,114809
953,Karli,36,Toledo,50221
954,Desdemona,29,Columbus,53986
955,Jeff,33,Toledo,107733
956,Galahad,20,Youngstown,116379
957,Chris,22,Columbus,96104
958,Becky,27,Youngstown,32006
959,Julianna,85,Cleveland,61297
960,Will,77,Akron,45357
961,Hector,56,Cleveland,46985
962,Matthew,35,Dayton,31648
963,Becky,87,Cincinnati,121646
964,Will,41,Cincinnati,56358
965,Tim,88,Akron,70206
966,Atticus,69,Dayton,63244
967,Ryan,27,Cleveland,108441
968,Jeff,51,Cleveland,42890
969,Beetlejuice,56,Cleveland,79189
970,Leia,89,Dayton,99189
971,Becky,69,Cleveland,37645
972,Peter,53,Toledo,106408
973,Aaliyah,87,Cleveland,74281
974,Paige,43,Dayton,33660
975,Kylo,72,Youngstown,75664
976,Vivian,72,Youngstown,79336
977,Peter,35,Cincinnati,86647
978,Chris,26,Toledo,89204
979,Ishmael,90,Youngstown,36269
980,Eric,45,Dayton,48631
981,Jen,88,Columbus,67050
982,Atticus,75,Cleveland,32571
983,Terri,92,Cincinnati,97180
984,Jeff,52,Toledo,67818
985,Julianna,75,Cleveland,89643
986,Admira,53,Akron,84348
987,TJ,62,Youngstown,75026
988,Terri,48,Dayton,102959
989,Hector,17,Columbus,86765
990,Lin,84,Youngstown,114863
991,Kylo,34,Cincinnati,84857
992,Jeff,33,Toledo,53286
993,Sarah,82,Columbus,74137
994,Terry,55,Cincinnati,110007
995,Chris,25,Columbus,96805
996,Brianna,33,Cincinnati,32838
997,Tim,42,Toledo,86371
998,Becky,46,Akron,33567
999,Steve,16,Columbus,99991
1000,Bill,90,Cincinnati,73669
1001,Ryan,46,Dayton,97262
1002,Vivian,49,Youngstown,53966
1003,Chris,91,Cleveland,78430
1004,Ryan,88,Toledo,98737
1005,Becky,69,Cincinnati,59516
1006,Ryan,76,Youngstown,102939
1007,Atticus,18,Columbus,84702
1008,Ishmael,16,Columbus,73168
1009,Atticus,24,Youngstown,84149
1010,Nathan,19,Cincinnati,53142
1011,Karli,16,Cleveland,71097
1012,Becky,54,Cleveland,91819
1013,Will,92,Dayton,73728
1014,Desdemona,49,Youngstown,44412
1015,Desdemona,74,Akron,58500
1016,Vivian,27,Cincinnati,109128
1017,Admira,41,Akron,53799
1018,Aaliyah,47,Columbus,53392
1019,Admira,69,Youngstown,46863
1020,Terri,82,Cleveland,104205
1021,Vivian,50,Cincinnati,35808
1022,Leia,38,Columbus,78585
1023,Paige,88,Columbus,111998
1024,Julianna,87,Cincinnati,63644
1025,TJ,58,Columbus,78009
1026,Ishmael,75,Akron,71185
1027,Ishmael,39,Dayton,87590
1028,Paige,19,Akron,53974
1029,Zoey,41,Youngstown,105333
1030,Terri,27,Youngstown,72764
1031,Leia,65,Columbus,59716
1032,Bill,36,Cleveland,34970
1033,Terri,59,Cleveland,81587
1034,Terry,44,Columbus,50862
1035,Atticus,61,Dayton,85435
1036,Terry,81,Youngstown,94520
1037,Sarah,75,Toledo,80538
1038,Atticus,36,Toledo,55406
1039,Matthew,88,Toledo,94158
1040,Steve,19,Youngstown,117208
1041,Desdemona,34,Youngstown,90433
1042,Brianna,67,Columbus,31894
1043,Chris,36,Cleveland,36918
1044,Vivian,54,Toledo,84168
1045,Morticia,60,Dayton,63755
1046,Julianna,38,Cleveland,45863
1047,Will,37,Toledo,90036
1048,Atticus,41,Akron,74291
1049,Becky,31,Cleveland,111236
1050,Will,54,Cincinnati,57609
1051,Matthew,59,Cleveland,102629
1052,Vivian,90,Youngstown,116542
1053,Terry,34,Columbus,56874
1054,Becky,49,Toledo,30189
1055,Peter,26,Dayton,56549
1056,Lin,89,Toledo,77633
1057,Lin,90,Youngstown,109038
1058,Nathan,46,Akron,81746
1059,Terry,71,Youngstown,100272
1060,Matthew,42,Dayton,33345
1061,Atticus,85,Youngstown,63583
1062,Zoey,30,Dayton,64592
1063,William,38,Akron,38456
1064,Vivian,41,Cleveland,55209
1065,Becky,60,Columbus,83821
1066,Ishmael,41,Toledo,46542
1067,Desdemona,32,Toledo,74109
1068,Lin,69,Dayton,34319
1069,Lin,42,Youngstown,76223
1070,Zoey,39,Dayton,55171
1071,Paige,43,Cleveland,109514
1072,TJ,88,Akron,94849
1073,Jeff,85,Cincinnati,43290
1074,Ishmael,49,Akron,42737
1075,Paige,62,Cleveland,81405
1076,Jeff,48,Dayton,109118
1077,Atticus,45,Cincinnati,90167
1078,Terry,62,Columbus,43860
1079,Admira,58,Youngstown,30691
1080,Zoey,22,Akron,42406
1081,Leia,77,Dayton,59726
1082,Bill,76,Cleveland,55603
1083,Terry,37,Cincinnati,116047
1084,Peter,38,Columbus,103658
1085,Bill,68,Columbus,36476
1086,Desdemona,82,Columbus,50536
1087,Ishmael,84,Cleveland,96388
1088,Ishmael,91,Toledo,117984
1089,Sarah,81,Toledo,43670
1090,Ryan,35,Columbus,53532
1091,Julianna,27,Columbus,37859
1092,Nathan,43,Akron,113745
1093,Terry,81,Cincinnati,33807
1094,Nathan,92,Toledo,38375
1095,Admira,27,Cincinnati,42158
1096,Karli,65,Dayton,34916
1097,Hector,52,Dayton,58149
1098,Will,41,Cincinnati,67003
1099,Morticia,26,Dayton,31337
1100,Beetlejuice,63,Toledo,37285
1101,Aaliyah,38,Cleveland,50973
1102,Beetlejuice,49,Dayton,41586
1103,Lin,60,Toledo,120851
1104,Eric,81,Toledo,65008
1105,Hector,51,Toledo,33233
1106,Aaliyah,76,Youngstown,114381
1107,Chris,92,Dayton,118913
1108,Zoey,55,Youngstown,100776
1109,Paige,89,Toledo,32045
1110,Will,36,Akron,66846
1111,Matthew,76,Youngstown,89989
1112,Matthew,81,Youngstown,68994
1113,Beetlejuice,75,Cincinnati,85733
1114,Paige,16,Cincinnati,115116
1115,Terri,25,Youngstown,70345
1116,Ishmael,72,Akron,75615
1117,Morticia,87,Youngstown,63744
1118,Ishmael,46,Toledo,67966
1119,Jeff,31,Columbus,37925
1120,Peter,18,Akron,85339
1121,Tim,58,Akron,74497
1122,Bill,72,Youngstown,84239
1123,Ishmael,42,Youngstown,67589
1124,Zoey,69,Columbus,87917
1125,Terri,71,Columbus,60882
1126,Paige,30,Dayton,86127
1127,Chris,70,Dayton,76325
1128,Aaliyah,88,Akron,61615
1129,Ishmael,24,Akron,67461
1130,Aaliyah,44,Columbus,42000
1131,Matthew,30,Columbus,57190
1132,Steve,59,Columbus,54637
1133,Ryan,68,Dayton,30734
1134,Ryan,50,Columbus,85654
1135,Atticus,48,Cleveland,32840
1136,Beetlejuice,42,Toledo,104487
1137,Lin,17,Toledo,90164
1138,Lin,36,Cincinnati,117502
1139,Helena,79,Youngstown,62991
1140,Zoey,66,Cleveland,121170
1141,Leia,24,Akron,114500
1142,Desdemona,37,Cincinnati,75096
1143,Kylo,92,Columbus,102119
1144,Jeff,20,Akron,92990
1145,Julianna,90,Columbus,57894
1146,Steve,41,Akron,52122
1147,Becky,59,Akron,30894
1148,Becky,90,Toledo,58353
1149,Brianna,26,Columbus,102860
1150,Tim,76,Youngstown,38881
1151,Will,65,Toledo,74248
1152,Kylo,26,Akron,94332
1153,Jen,63,Toledo,93097
1154,Vivian,62,Columbus,115322
1155,Jen,92,Toledo,85613
1156,Ryan,85,Cincinnati,107108
1157,Eric,72,Toledo,39438
1158,Matthew,70,Toledo,80528
1159,Galahad,78,Columbus,40369
1160,Zoey,25,Dayton,55602
1161,Terri,50,Dayton,91150
1162,Julianna,31,Dayton,84268
1163,Steve,54,Toledo,103928
1164,Atticus,40,Dayton,101910
1165,Hector,75,Toledo,85755
1166,Aaliyah,34,Cincinnati,94021
1167,Beetlejuice,34,Akron,31266
1168,Becky,27,Akron,65169
1169,Lin,37,Cleveland,98637
1170,Ryan,26,Dayton,106520
1171,Helena,47,Toledo,118973
1172,Tim,22,Columbus,113690
1173,Julianna,63,Cincinnati,109863
1174,Morticia,73,Toledo,42966
1175,Vivian,45,Youngstown,121367
1176,Julianna,64,Cincinnati,34875
1177,Hector,19,Toledo,98360
1178,Vivian,25,Akron,115141
1179,Karli,58,Toledo,48249
1180,Beetlejuice,20,Youngstown,55093
1181,Ishmael,65,Columbus,53348
1182,Leia,73,Columbus,70703
1183,William,76,Youngstown,39446
1184,Sarah,69,Cincinnati,38845
1185,Aaliyah,56,Akron,40443
1186,Karli,61,Youngstown,33686
1187,Atticus,58,Cincinnati,102019
1188,Becky,82,Columbus,46561
1189,TJ,27,Youngstown,119943
1190,Matthew,25,Dayton,116800
1191,Morticia,35,Cleveland,73202
1192,Jeff,72,Cleveland,113447
1193,Terry,36,Dayton,116280
1194,Atticus,86,Columbus,107054
1195,Galahad,74,Akron,113757
1196,Becky,83,Youngstown,40928
1197,Atticus,87,Cleveland,58694
1198,Steve,55,Columbus,60709
1199,Ishmael,28,Cincinnati,116037
1200,Becky,88,Youngstown,97117
1201,William,30,Cleveland,51996
1202,Admira,35,Columbus,121263
1203,TJ,82,Cincinnati,44661
1204,Karli,68,Toledo,59057
1205,Nathan,19,Columbus,94870
1206,William,66,Akron,67587
1207,Karli,72,Toledo,52223
1208,Ishmael,30,Dayton,53882
1209,Jeff,32,Youngstown,100092
1210,Brianna,52,Dayton,106182
1211,Matthew,38,Cleveland,30013
1212,Ryan,25,Cincinnati,46449
1213,Becky,88,Toledo,91194
1214,Will,78,Cincinnati,102831
1215,Peter,41,Toledo,83297
1216,Leia,68,Youngstown,62321
1217,Karli,74,Dayton,52295
1218,Morticia,79,Cincinnati,58178
1219,Leia,61,Dayton,105589
1220,Atticus,79,Cincinnati,118508
1221,Terri,44,Toledo,89990
1222,Hector,70,Akron,99907
1223,Desdemona,59,Dayton,59318
1224,Vivian,21,Dayton,109143
1225,Matthew,28,Cincinnati,59998
1226,Peter,51,Dayton,53438
1227,Steve,81,Akron,47656
1228,Terri,61,Columbus,68134
1229,Hector,50,Toledo,75033
1230,Ryan,42,Columbus,115138
1231,Ishmael,46,Columbus,83497
1232,Chris,89,Cincinnati,100010
1233,Paige,44,Dayton,55101
1234,Galahad,29,Cleveland,96400
1235,Helena,75,Youngstown,80419
1236,Lin,33,Cincinnati,35890
1237,Helena,31,Cincinnati,31366
1238,Beetlejuice,22,Columbus,83392
1239,Tim,25,Toledo,110545
1240,Julianna,73,Akron,32190
1241,William,72,Columbus,92601
1242,Karli,89,Columbus,97230
1243,Becky,59,Columbus,86164
1244,Chris,18,Dayton,110319
1245,Matthew,58,Columbus,55560
1246,Bill,83,Akron,40408
1247,Bill,44,Cincinnati,34335
1248,Jen,68,Akron,49456
1249,Atticus,73,Cincinnati,54130
1250,Desdemona,24,Cleveland,107680
1251,Jeff,48,Cleveland,98610
1252,Terri,60,Youngstown,47619
1253,Tim,35,Cincinnati,95548
1254,Sarah,63,Cincinnati,107341
1255,Terry,56,Dayton,35606
1256,Paige,62,Cincinnati,57338
1257,Paige,34,Cleveland,105623
1258,Leia,23,Akron,107233
1259,Terri,73,Akron,45623
1260,Brianna,40,Cincinnati,61889
1261,William,75,Columbus,94867
1262,TJ,43,Dayton,107792
1263,Peter,48,Dayton,112982
1264,Will,32,Toledo,71964
1265,Jeff,54,Cincinnati,63026
1266,Jeff,40,Toledo,110829
1267,Becky,33,Columbus,34133
1268,Steve,44,Columbus,109133
1269,Ishmael,34,Columbus,91061
1270,Helena,36,Toledo,109732
1271,Admira,43,Columbus,104633
1272,William,69,Akron,99073
1273,Lin,33,Cleveland,89941
1274,Sarah,60,Akron,79799
1275,Becky,84,Cleveland,33890
1276,Galahad,35,Youngstown,54019
1277,Aaliyah,17,Dayton,55444
1278,Peter,78,Toledo,78470
1279,Zoey,88,Akron,45505
1280,Becky,59,Columbus,61135
1281,Galahad,90,Akron,88366
1282,Desdemona,64,Cleveland,62806
1283,Sarah,28,Toledo,77010
1284,Helena,35,Cincinnati,120278
1285,Brianna,55,Dayton,91471
1286,Zoey,77,Youngstown,58371
1287,Tim,33,Cincinnati,73408
1288,Nathan,79,Akron,69923
1289,Kylo,67,Cincinnati,61796
1290,Jen,83,Cleveland,56327
1291,Aaliyah,51,Columbus,61716
1292,Eric,33,Dayton,109189
1293,Bill,55,Youngstown,94884
1294,Eric,71,Toledo,51312
1295,Ryan,23,Youngstown,112997
1296,Admira,66,Cleveland,117134
1297,Terri,82,Columbus,46736
1298,Paige,66,Dayton,61674
1299,Ryan,71,Cincinnati,37840
1300,Helena,56,Columbus,95313
1301,Ishmael,88,Columbus,59442
1302,Jen,36,Youngstown,72566
1303,Atticus,38,Toledo,116003
1304,Sarah,86,Youngstown,94489
1305,Will,66,Youngstown,45921
1306,Admira,67,Columbus,97132
1307,Matthew,52,Youngstown,51298
1308,Eric,22,Akron,93430
1309,Ishmael,23,Dayton,47139
1310,Steve,73,Akron,92513
1311,Zoey,27,Dayton,85098
1312,Brianna,68,Dayton,93234
1313,Kylo,67,Dayton,57859
1314,Jen,86,Youngstown,65664
1315,Bill,81,Dayton,50591
1316,Vivian,79,Toledo,40378
1317,Desdemona,27,Dayton,65693
1318,Tim,56,Cleveland,37837
1319,Morticia,47,Cleveland,47272
1320,Morticia,37,Youngstown,100425
1321,Becky,20,Columbus,54070
1322,Beetlejuice,47,Akron,65453
1323,Will,22,Dayton,92785
1324,Hector,38,Akron,77777
1325,Hector,89,Akron,116738
1326,Paige,17,Cleveland,105605
1327,Will,35,Columbus,33011
1328,Hector,70,Dayton,62519
1329,Beetlejuice,19,Youngstown,87987
1330,Leia,91,Cincinnati,94857
1331,Julianna,89,Cleveland,70955
1332,Steve,86,Columbus,61088
1333,Karli,87,Cleveland,81005
1334,Morticia,21,Toledo,120667
1335,Sarah,90,Toledo,72597
1336,Brianna,51,Cleveland,55082
1337,William,21,Youngstown,113366
1338,Terri,19,Akron,42672
1339,William,61,Akron,120570
1340,Desdemona,18,Toledo,106501
1341,Steve,80,Columbus,47966
1342,Tim,82,Cleveland,31524
1343,Paige,29,Cincinnati,121783
1344,Vivian,27,Cleveland,40701
1345,Terri,73,Cincinnati,42306
1346,Galahad,41,Columbus,99784
1347,Will,55,Cleveland,105973
1348,Helena,65,Dayton,117859
1349,Admira,40,Youngstown,83735
1350,Jeff,31,Cleveland,105646
1351,Sarah,56,Columbus,115406
1352,William,68,Cincinnati,85499
1353,Vivian,74,Cleveland,53175
1354,Hector,64,Cleveland,58229
1355,Bill,23,Dayton,47029
1356,Becky,38,Cincinnati,100729
1357,Terri,73,Dayton,118365
1358,Terri,56,Cincinnati,50377
1359,Desdemona,32,Columbus,40748
1360,Chris,88,Toledo,88085
1361,Ishmael,24,Cleveland,111318
1362,Chris,51,Akron,75058
1363,William,85,Toledo,105471
1364,Chris,23,Youngstown,63498
1365,Ishmael,72,Youngstown,99857
1366,Peter,73,Toledo,93380
1367,Jeff,19,Cincinnati,89000
1368,Admira,59,Columbus,30668
1369,Aaliyah,56,Akron,44822
1370,Tim,26,Columbus,119146
1371,Helena,24,Dayton,44596
1372,Leia,63,Cleveland,77363
1373,Ryan,52,Youngstown,67273
1374,Helena,59,Youngstown,92918
1375,Tim,63,Cincinnati,46563
1376,Karli,92,Cincinnati,61233
1377,Ryan,45,Youngstown,65772
1378,Desdemona,76,Columbus,49745
1379,Karli,49,Cincinnati,81561
1380,Matthew,73,Cleveland,75336
1381,Lin,35,Cincinnati,87599
1382,Ryan,34,Cleveland,112049
1383,William,63,Cleveland,76716
1384,Galahad,73,Columbus,86427
1385,Kylo,68,Youngstown,49819
1386,Admira,53,Youngstown,82038
1387,Terry,73,Columbus,73269
1388,Becky,78,Dayton,64571
1389,Matthew,57,Columbus,47822
1390,Chris,30,Cincinnati,68453
1391,Nathan,46,Toledo,73173
1392,William,24,Columbus,76895
1393,Ryan,76,Akron,40904
1394,Terri,51,Toledo,58130
1395,Helena,16,Columbus,30980
1396,Ryan,63,Akron,93407
1397,Julianna,54,Toledo,49100
1398,Steve,83,Youngstown,100879
1399,Karli,25,Toledo,63622
1400,Helena,53,Columbus,82700
1401,Galahad,39,Columbus,34624
1402,Paige,92,Toledo,113790
1403,Chris,81,Cincinnati,34392
1404,Zoey,51,Cleveland,110845
1405,Eric,41,Toledo,95092
1406,Eric,19,Cincinnati,77423
1407,Ishmael,72,Cleveland,69099
1408,Admira,64,Akron,112766
1409,Chris,18,Dayton,92406
1410,Chris,34,Toledo,48920
1411,Steve,70,Dayton,93014
1412,Galahad,21,Cleveland,35166
1413,Eric,69,Akron,44577
1414,Terri,83,Columbus,41257
1415,Lin,49,Dayton,95721
1416,Steve,26,Youngstown,111275
1417,Steve,26,Columbus,83722
1418,William,87,Youngstown,114855
1419,Sarah,59,Cincinnati,69254
1420,Jen,85,Columbus,56843
1421,Atticus,54,Akron,49827
1422,Jen,45,Columbus,34283
1423,Lin,92,Akron,43699
1424,Steve,84,Toledo,53141
1425,Ryan,55,Akron,109783
1426,Jeff,45,Cleveland,99658
1427,Aaliyah,73,Akron,100697
1428,Brianna,44,Cleveland,51964
1429,Becky,29,Cleveland,116200
1430,William,45,Akron,64324
1431,Becky,53,Youngstown,35287
1432,William,36,Cleveland,49161
1433,Bill,67,Akron,65482
1434,Galahad,70,Cleveland,90549
1435,Lin,31,Cincinnati,61229
1436,Atticus,49,Youngstown,70544
1437,Matthew,62,Cincinnati,35839
1438,Admira,60,Cleveland,97997
1439,Ryan,91,Toledo,55134
1440,Beetlejuice,35,Youngstown,111777
1441,Galahad,53,Youngstown,112650
1442,William,89,Cincinnati,113454
1443,Karli,26,Columbus,115937
1444,Terry,17,Cleveland,45634
1445,Vivian,50,Columbus,53050
1446,Vivian,64,Cincinnati,101261
1447,Helena,25,Akron,90570
1448,Eric,31,Toledo,116974
1449,Becky,56,Dayton,32430
1450,Galahad,73,Columbus,78246
1451,Steve,47,Columbus,50244
1452,Bill,43,Columbus,46354
1453,Steve,46,Youngstown,113059
1454,Peter,37,Dayton,76958
1455,Tim,23,Akron,56164
1456,Matthew,23,Dayton,61608
1457,Galahad,22,Columbus,54503
1458,Morticia,18,Dayton,113945
1459,Ishmael,23,Cleveland,101695
1460,Matthew,76,Akron,40250
1461,Matthew,62,Youngstown,103261
1462,Steve,43,Akron,62938
1463,Peter,25,Columbus,63240
1464,Bill,76,Toledo,77891
1465,Zoey,62,Columbus,30265
1466,Will,89,Toledo,40961
1467,Lin,40,Cincinnati,115466
1468,Jen,62,Dayton,35556
1469,Becky,31,Cincinnati,112625
1470,Tim,21,Cincinnati,88332
1471,Terri,56,Cincinnati,61087
1472,TJ,91,Cincinnati,75144
1473,Brianna,44,Cincinnati,101505
1474,Lin,84,Toledo,108025
1475,Julianna,59,Cincinnati,44592
1476,Matthew,40,Toledo,105263
1477,Helena,61,Youngstown,49145
1478,Ishmael,75,Columbus,113493
1479,Jeff,26,Dayton,45694
1480,Julianna,92,Akron,110247
1481,Aaliyah,21,Youngstown,98075
1482,TJ,42,Cincinnati,118337
1483,Becky,65,Youngstown,58687
1484,Tim,81,Columbus,69946
1485,Julianna,90,Cleveland,120731
1486,Peter,43,Cleveland,58698
1487,Leia,77,Toledo,116626
1488,Sarah,57,Columbus,92798
1489,Kylo,51,Youngstown,109006
1490,Will,91,Dayton,95463
1491,Becky,22,Akron,83827
1492,Lin,70,Columbus,65259
1493,Galahad,80,Cleveland,100662
1494,Morticia,71,Dayton,51866
1495,Aaliyah,87,Youngstown,55091
1496,Hector,31,Toledo,32364
1497,Admira,26,Dayton,64779
1498,Karli,35,Cleveland,84951
1499,Steve,24,Dayton,99275
1500,Karli,30,Columbus,57913
1501,Jen,46,Cincinnati,76093
1502,Brianna,85,Cleveland,42169
1503,Will,76,Cleveland,71073
1504,Matthew,64,Cincinnati,76579
1505,Paige,26,Toledo,44958
1506,Vivian,22,Akron,115415
1507,Hector,81,Toledo,69878
1508,Will,44,Dayton,106930
1509,Desdemona,66,Columbus,65906
1510,Galahad,82,Cincinnati,90665
1511,Paige,47,Cleveland,90559
1512,Morticia,38,Youngstown,98797
